lon,lat,OBJECTID,record_id,date_opened,record_status,record_status_date,date_closed,address,record_type,record_type_category,record_type_group,record_type_subtype,record_type_type,record_type_4level,record_name,description,planner_id,module,templateid,parent,children,constructcost,planner_name,planner_email,planner_phone,acalink,aalink,ORIG_FID,PHOTOTOUSE,application_type,mod_record_number,owner_seller,dimensions,facing,rate_card,estimated_cpm,availability,lighting,media_type,restrictions,booking_contact,buying_data_source,buying_data_confidence
-122.40487489699996,37.708438311000066,271,MDM125,2015-12-17,Permitted,2015-12-17,,,General Advertising Signs (GAS),GAS,Planning,Other,Other,Planning/Other/Other/GAS,2635 BAYSHORE BLVD,,JPURVIS,Planning,15CAP-00000-00DBS,,,0,,,,https://aca-prod.accela.com/ccsf/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=15CAP&capID2=00000&capID3=00DBS&agencyCode=CCSF,https://ccsf-prod-av.accela.com/portlets/cap/capsummary/CapTabSummary.do?mode=tabSummary&serviceProviderCode=CCSF&ID1=15CAP&ID2=00000&ID3=00DBS&requireNotice=YES&clearForm=clearForm&module=Planning&isGeneralCAP=N,132100,MDM125_02.JPG,,,Media owner to confirm; SF Planning GASP permit record,Est. 10 ft x 22 ft neighborhood poster; seller to confirm,Field verification required,Est. $2k-$6k / 4 weeks,Est. $4-$10 CPM,Inquire - permitted inventory as of 2015-12-17; open flight dates seller-confirmed,Static face; lighting seller-confirmed,Static,"Permitted SF GASP permit terms; owner approval, creative specs, and regulated-category restrictions must be verified before booking",Use GASP permit link for inquiry trail; media sales owner to confirm,Modeled from SF Planning GASP permit metadata; confirm with media owner before purchase,estimated
-122.40945226999997,37.780703978000076,272,ORIG616,2015-12-17,Permitted,2015-12-17,,,General Advertising Signs (GAS),GAS,Planning,Other,Other,Planning/Other/Other/GAS,1018 MISSION ST,,JPURVIS,Planning,15CAP-00000-00DO8,,,0,,,,https://aca-prod.accela.com/ccsf/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=15CAP&capID2=00000&capID3=00DO8&agencyCode=CCSF,https://ccsf-prod-av.accela.com/portlets/cap/capsummary/CapTabSummary.do?mode=tabSummary&serviceProviderCode=CCSF&ID1=15CAP&ID2=00000&ID3=00DO8&requireNotice=YES&clearForm=clearForm&module=Planning&isGeneralCAP=N,132101,ORIG616_03.JPG,,,Media owner to confirm; SF Planning GASP permit record,Est. 14 ft x 48 ft bulletin; seller to confirm,Field verification required,Est. $7.5k-$18k / 4 weeks,Est. $8-$18 CPM,Inquire - permitted inventory as of 2015-12-17; open flight dates seller-confirmed,Static face; lighting seller-confirmed,Static,"Permitted SF GASP permit terms; owner approval, creative specs, and regulated-category restrictions must be verified before booking",Use GASP permit link for inquiry trail; media sales owner to confirm,Modeled from SF Planning GASP permit metadata; confirm with media owner before purchase,estimated
-122.41901045899999,37.806118741000034,273,CL27,2015-12-17,Permitted,2015-12-17,,,General Advertising Signs (GAS),GAS,Planning,Other,Other,Planning/Other/Other/GAS,1321 COLUMBUS AVE,,JPURVIS,Planning,15CAP-00000-00D9Z,,,0,,,,https://aca-prod.accela.com/ccsf/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=15CAP&capID2=00000&capID3=00D9Z&agencyCode=CCSF,https://ccsf-prod-av.accela.com/portlets/cap/capsummary/CapTabSummary.do?mode=tabSummary&serviceProviderCode=CCSF&ID1=15CAP&ID2=00000&ID3=00D9Z&requireNotice=YES&clearForm=clearForm&module=Planning&isGeneralCAP=N,132103,CL27_02.JPG,,,Media owner to confirm; SF Planning GASP permit record,Est. 14 ft x 48 ft bulletin; seller to confirm,Field verification required,Est. $7.5k-$18k / 4 weeks,Est. $8-$18 CPM,Inquire - permitted inventory as of 2015-12-17; open flight dates seller-confirmed,Static face; lighting seller-confirmed,Static,"Permitted SF GASP permit terms; owner approval, creative specs, and regulated-category restrictions must be verified before booking",Use GASP permit link for inquiry trail; media sales owner to confirm,Modeled from SF Planning GASP permit metadata; confirm with media owner before purchase,estimated
-122.39989285799999,37.77636009200006,274,MDM56,2015-12-17,Permitted,2015-12-17,,,General Advertising Signs (GAS),GAS,Planning,Other,Other,Planning/Other/Other/GAS,610 BRANNAN ST,,JPURVIS,Planning,15CAP-00000-00DC9,,,0,,,,https://aca-prod.accela.com/ccsf/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=15CAP&capID2=00000&capID3=00DC9&agencyCode=CCSF,https://ccsf-prod-av.accela.com/portlets/cap/capsummary/CapTabSummary.do?mode=tabSummary&serviceProviderCode=CCSF&ID1=15CAP&ID2=00000&ID3=00DC9&requireNotice=YES&clearForm=clearForm&module=Planning&isGeneralCAP=N,132104,MDM56_02.JPG,,,Media owner to confirm; SF Planning GASP permit record,Est. 14 ft x 48 ft bulletin; seller to confirm,Field verification required,Est. $7.5k-$18k / 4 weeks,Est. $8-$18 CPM,Inquire - permitted inventory as of 2015-12-17; open flight dates seller-confirmed,Static face; lighting seller-confirmed,Static,"Permitted SF GASP permit terms; owner approval, creative specs, and regulated-category restrictions must be verified before booking",Use GASP permit link for inquiry trail; media sales owner to confirm,Modeled from SF Planning GASP permit metadata; confirm with media owner before purchase,estimated
-122.47832523799997,37.75395429100007,275,ORIG399,2015-12-17,Permitted,2015-12-17,,,General Advertising Signs (GAS),GAS,Planning,Other,Other,Planning/Other/Other/GAS,1345 NORIEGA ST,,JPURVIS,Planning,15CAP-00000-00DKU,,,0,,,,https://aca-prod.accela.com/ccsf/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=15CAP&capID2=00000&capID3=00DKU&agencyCode=CCSF,https://ccsf-prod-av.accela.com/portlets/cap/capsummary/CapTabSummary.do?mode=tabSummary&serviceProviderCode=CCSF&ID1=15CAP&ID2=00000&ID3=00DKU&requireNotice=YES&clearForm=clearForm&module=Planning&isGeneralCAP=N,132105,ORIG399_02.JPG,,,Media owner to confirm; SF Planning GASP permit record,Est. 12 ft x 25 ft poster/bulletin; seller to confirm,Field verification required,Est. $4k-$10k / 4 weeks,Est. $6-$14 CPM,Inquire - permitted inventory as of 2015-12-17; open flight dates seller-confirmed,Static face; lighting seller-confirmed,Static,"Permitted SF GASP permit terms; owner approval, creative specs, and regulated-category restrictions must be verified before booking",Use GASP permit link for inquiry trail; media sales owner to confirm,Modeled from SF Planning GASP permit metadata; confirm with media owner before purchase,estimated
-122.40309711799995,37.71232687400004,276,ORIG1059,2015-12-17,Permitted,2015-12-17,,,General Advertising Signs (GAS),GAS,Planning,Other,Other,Planning/Other/Other/GAS,2200 BAYSHORE BLVD,,JPURVIS,Planning,15CAP-00000-00DDR,,,0,,,,https://aca-prod.accela.com/ccsf/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=15CAP&capID2=00000&capID3=00DDR&agencyCode=CCSF,https://ccsf-prod-av.accela.com/portlets/cap/capsummary/CapTabSummary.do?mode=tabSummary&serviceProviderCode=CCSF&ID1=15CAP&ID2=00000&ID3=00DDR&requireNotice=YES&clearForm=clearForm&module=Planning&isGeneralCAP=N,132106,ORIG1059_03.jpg,,,Media owner to confirm; SF Planning GASP permit record,Est. 10 ft x 22 ft neighborhood poster; seller to confirm,Field verification required,Est. $2k-$6k / 4 weeks,Est. $4-$10 CPM,Inquire - permitted inventory as of 2015-12-17; open flight dates seller-confirmed,Static face; lighting seller-confirmed,Static,"Permitted SF GASP permit terms; owner approval, creative specs, and regulated-category restrictions must be verified before booking",Use GASP permit link for inquiry trail; media sales owner to confirm,Modeled from SF Planning GASP permit metadata; confirm with media owner before purchase,estimated
-122.43957608899996,37.71792666700003,277,ORIG1069,2015-12-17,Permitted,2015-12-17,,,General Advertising Signs (GAS),GAS,Planning,Other,Other,Planning/Other/Other/GAS,5025 MISSION ST,,JPURVIS,Planning,15CAP-00000-00DDW,,,0,,,,https://aca-prod.accela.com/ccsf/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=15CAP&capID2=00000&capID3=00DDW&agencyCode=CCSF,https://ccsf-prod-av.accela.com/portlets/cap/capsummary/CapTabSummary.do?mode=tabSummary&serviceProviderCode=CCSF&ID1=15CAP&ID2=00000&ID3=00DDW&requireNotice=YES&clearForm=clearForm&module=Planning&isGeneralCAP=N,132107,ORIG1069_02.JPG,,,Media owner to confirm; SF Planning GASP permit record,Est. 10 ft x 22 ft neighborhood poster; seller to confirm,Field verification required,Est. $2k-$6k / 4 weeks,Est. $4-$10 CPM,Inquire - permitted inventory as of 2015-12-17; open flight dates seller-confirmed,Static face; lighting seller-confirmed,Static,"Permitted SF GASP permit terms; owner approval, creative specs, and regulated-category restrictions must be verified before booking",Use GASP permit link for inquiry trail; media sales owner to confirm,Modeled from SF Planning GASP permit metadata; confirm with media owner before purchase,estimated
-122.40093207099994,37.74094589200007,278,ORIG1025,2015-12-17,Permitted,2015-12-17,,,General Advertising Signs (GAS),GAS,Planning,Other,Other,Planning/Other/Other/GAS,2160 OAKDALE AVE,General Advertising Sign,ATAN,Planning,15CAP-00000-00DD9,,,0,Ada Tan,ada.tan@sfgov.org,628-652-7403,https://aca-prod.accela.com/ccsf/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=15CAP&capID2=00000&capID3=00DD9&agencyCode=CCSF,https://ccsf-prod-av.accela.com/portlets/cap/capsummary/CapTabSummary.do?mode=tabSummary&serviceProviderCode=CCSF&ID1=15CAP&ID2=00000&ID3=00DD9&requireNotice=YES&clearForm=clearForm&module=Planning&isGeneralCAP=N,132108,ORIG1025_03.JPG,,,Media owner to confirm; SF Planning permit contact: Ada Tan,Est. 10 ft x 22 ft neighborhood poster; seller to confirm,Field verification required,Est. $2k-$6k / 4 weeks,Est. $4-$10 CPM,Inquire - permitted inventory as of 2015-12-17; open flight dates seller-confirmed,Static face; lighting seller-confirmed,Static,"Permitted SF GASP permit terms; owner approval, creative specs, and regulated-category restrictions must be verified before booking",Ada Tan / ada.tan@sfgov.org / 628-652-7403 (permit contact; media sales owner to confirm),Modeled from SF Planning GASP permit metadata; confirm with media owner before purchase,estimated
-122.41189671399997,37.769777488000045,279,ORIG504,2015-12-17,Permitted,2015-12-17,,,General Advertising Signs (GAS),GAS,Planning,Other,Other,Planning/Other/Other/GAS,428 11TH ST,General Advertising Sign,ATAN,Planning,15CAP-00000-00DMX,,,0,Ada Tan,ada.tan@sfgov.org,628-652-7403,https://aca-prod.accela.com/ccsf/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=15CAP&capID2=00000&capID3=00DMX&agencyCode=CCSF,https://ccsf-prod-av.accela.com/portlets/cap/capsummary/CapTabSummary.do?mode=tabSummary&serviceProviderCode=CCSF&ID1=15CAP&ID2=00000&ID3=00DMX&requireNotice=YES&clearForm=clearForm&module=Planning&isGeneralCAP=N,132109,ORIG504_04.JPG,,,Media owner to confirm; SF Planning permit contact: Ada Tan,Est. 14 ft x 48 ft bulletin; seller to confirm,Field verification required,Est. $7.5k-$18k / 4 weeks,Est. $8-$18 CPM,Inquire - permitted inventory as of 2015-12-17; open flight dates seller-confirmed,Static face; lighting seller-confirmed,Static,"Permitted SF GASP permit terms; owner approval, creative specs, and regulated-category restrictions must be verified before booking",Ada Tan / ada.tan@sfgov.org / 628-652-7403 (permit contact; media sales owner to confirm),Modeled from SF Planning GASP permit metadata; confirm with media owner before purchase,estimated
-122.48453579999995,37.779790940000055,280,ORIG353,2015-12-17,Permitted,2015-12-17,,,General Advertising Signs (GAS),GAS,Planning,Other,Other,Planning/Other/Other/GAS,6099 GEARY BLVD,,JPURVIS,Planning,15CAP-00000-00DJX,,,0,,,,https://aca-prod.accela.com/ccsf/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=15CAP&capID2=00000&capID3=00DJX&agencyCode=CCSF,https://ccsf-prod-av.accela.com/portlets/cap/capsummary/CapTabSummary.do?mode=tabSummary&serviceProviderCode=CCSF&ID1=15CAP&ID2=00000&ID3=00DJX&requireNotice=YES&clearForm=clearForm&module=Planning&isGeneralCAP=N,132111,ORIG353_06.jpg,,,Media owner to confirm; SF Planning GASP permit record,Est. 12 ft x 25 ft poster/bulletin; seller to confirm,Field verification required,Est. $4k-$10k / 4 weeks,Est. $6-$14 CPM,Inquire - permitted inventory as of 2015-12-17; open flight dates seller-confirmed,Static face; lighting seller-confirmed,Static,"Permitted SF GASP permit terms; owner approval, creative specs, and regulated-category restrictions must be verified before booking",Use GASP permit link for inquiry trail; media sales owner to confirm,Modeled from SF Planning GASP permit metadata; confirm with media owner before purchase,estimated
-122.38861056999997,37.75776440900006,281,ORIG1188,2015-12-17,Permitted,2015-12-17,,,General Advertising Signs (GAS),GAS,Planning,Other,Other,Planning/Other/Other/GAS,711 22ND ST,,JPURVIS,Planning,15CAP-00000-00DFC,,,0,,,,https://aca-prod.accela.com/ccsf/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=15CAP&capID2=00000&capID3=00DFC&agencyCode=CCSF,https://ccsf-prod-av.accela.com/portlets/cap/capsummary/CapTabSummary.do?mode=tabSummary&serviceProviderCode=CCSF&ID1=15CAP&ID2=00000&ID3=00DFC&requireNotice=YES&clearForm=clearForm&module=Planning&isGeneralCAP=N,132112,ORIG1188_02.jpg,,,Media owner to confirm; SF Planning GASP permit record,Est. 12 ft x 25 ft poster/bulletin; seller to confirm,Field verification required,Est. $4k-$10k / 4 weeks,Est. $6-$14 CPM,Inquire - permitted inventory as of 2015-12-17; open flight dates seller-confirmed,Static face; lighting seller-confirmed,Static,"Permitted SF GASP permit terms; owner approval, creative specs, and regulated-category restrictions must be verified before booking",Use GASP permit link for inquiry trail; media sales owner to confirm,Modeled from SF Planning GASP permit metadata; confirm with media owner before purchase,estimated
-122.40832551299997,37.78616150900007,282,ORIG112,2015-12-17,Permitted,2015-12-17,,,General Advertising Signs (GAS),GAS,Planning,Other,Other,Planning/Other/Other/GAS,151 POWELL ST,,JPURVIS,Planning,15CAP-00000-00DEP,,,0,,,,https://aca-prod.accela.com/ccsf/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=15CAP&capID2=00000&capID3=00DEP&agencyCode=CCSF,https://ccsf-prod-av.accela.com/portlets/cap/capsummary/CapTabSummary.do?mode=tabSummary&serviceProviderCode=CCSF&ID1=15CAP&ID2=00000&ID3=00DEP&requireNotice=YES&clearForm=clearForm&module=Planning&isGeneralCAP=N,132113,ORIG112_01.JPG,,,Media owner to confirm; SF Planning GASP permit record,Est. 14 ft x 48 ft bulletin; seller to confirm,Field verification required,Est. $7.5k-$18k / 4 weeks,Est. $8-$18 CPM,Inquire - permitted inventory as of 2015-12-17; open flight dates seller-confirmed,Static face; lighting seller-confirmed,Static,"Permitted SF GASP permit terms; owner approval, creative specs, and regulated-category restrictions must be verified before booking",Use GASP permit link for inquiry trail; media sales owner to confirm,Modeled from SF Planning GASP permit metadata; confirm with media owner before purchase,estimated
-122.42018112999995,37.77219909300004,283,ORIG1342,2015-12-17,Permitted,2015-12-17,,,General Advertising Signs (GAS),GAS,Planning,Other,Other,Planning/Other/Other/GAS,74 OTIS ST,ORIG1342 - GA Sign located at 74 Otis St,ATAN,Planning,15CAP-00000-00DFQ,,,0,Ada Tan,ada.tan@sfgov.org,628-652-7403,https://aca-prod.accela.com/ccsf/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=15CAP&capID2=00000&capID3=00DFQ&agencyCode=CCSF,https://ccsf-prod-av.accela.com/portlets/cap/capsummary/CapTabSummary.do?mode=tabSummary&serviceProviderCode=CCSF&ID1=15CAP&ID2=00000&ID3=00DFQ&requireNotice=YES&clearForm=clearForm&module=Planning&isGeneralCAP=N,132115,ORIG1342_02.JPG,,,Media owner to confirm; SF Planning permit contact: Ada Tan,Est. 14 ft x 48 ft bulletin; seller to confirm,Field verification required,Est. $7.5k-$18k / 4 weeks,Est. $8-$18 CPM,Inquire - permitted inventory as of 2015-12-17; open flight dates seller-confirmed,Static face; lighting seller-confirmed,Static,"Permitted SF GASP permit terms; owner approval, creative specs, and regulated-category restrictions must be verified before booking",Ada Tan / ada.tan@sfgov.org / 628-652-7403 (permit contact; media sales owner to confirm),Modeled from SF Planning GASP permit metadata; confirm with media owner before purchase,estimated
-122.44241397399998,37.79929890600005,284,ORIG263,2015-12-17,Permitted,2015-12-17,,,General Advertising Signs (GAS),GAS,Planning,Other,Other,Planning/Other/Other/GAS,2498 LOMBARD ST,,JPURVIS,Planning,15CAP-00000-00DI9,,,0,,,,https://aca-prod.accela.com/ccsf/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=15CAP&capID2=00000&capID3=00DI9&agencyCode=CCSF,https://ccsf-prod-av.accela.com/portlets/cap/capsummary/CapTabSummary.do?mode=tabSummary&serviceProviderCode=CCSF&ID1=15CAP&ID2=00000&ID3=00DI9&requireNotice=YES&clearForm=clearForm&module=Planning&isGeneralCAP=N,132118,ORIG263_02.JPG,,,Media owner to confirm; SF Planning GASP permit record,Est. 10 ft x 22 ft neighborhood poster; seller to confirm,Field verification required,Est. $2k-$6k / 4 weeks,Est. $4-$10 CPM,Inquire - permitted inventory as of 2015-12-17; open flight dates seller-confirmed,Static face; lighting seller-confirmed,Static,"Permitted SF GASP permit terms; owner approval, creative specs, and regulated-category restrictions must be verified before booking",Use GASP permit link for inquiry trail; media sales owner to confirm,Modeled from SF Planning GASP permit metadata; confirm with media owner before purchase,estimated
-122.43206975999999,37.797697664000054,285,ORIG175,2015-12-17,Permitted,2015-12-17,,,General Advertising Signs (GAS),GAS,Planning,Other,Other,Planning/Other/Other/GAS,1994 UNION ST,,JPURVIS,Planning,15CAP-00000-00DGI,,,0,,,,https://aca-prod.accela.com/ccsf/Cap/CapDetail.aspx?Module=Planning&TabName=Planning&capID1=15CAP&capID2=00000&capID3=00DGI&agencyCode=CCSF,https://ccsf-prod-av.accela.com/portlets/cap/capsummary/CapTabSummary.do?mode=tabSummary&serviceProviderCode=CCSF&ID1=15CAP&ID2=00000&ID3=00DGI&requireNotice=YES&clearForm=clearForm&module=Planning&isGeneralCAP=N,132119,ORIG175_02.JPG,,,Media owner to confirm; SF Planning GASP permit record,Est. 14 ft x 48 ft bulletin; seller to confirm,Field verification required,Est. $7.5k-$18k / 4 weeks,Est. $8-$18 CPM,Inquire - permitted inventory as of 2015-12-17; open flight dates seller-confirmed,Static face; lighting seller-confirmed,Static,"Permitted SF GASP permit terms; owner approval, creative specs, and regulated-category restrictions must be verified before booking",Use GASP permit link for inquiry trail; media sales owner to confirm,Modeled from SF Planning GASP permit metadata; confirm with media owner before purchase,estimated
